iata_code,name,type,iso_country,municipality,latitude,longitude
PHX,Phoenix Sky Harbor International Airport,large_airport,US,Phoenix,33.435302, -112.005905
PIA,General Wayne A. Downing Peoria International Airport,medium_airport,US,Peoria,40.6642, -89.693298
PIB,Hattiesburg Laurel Regional Airport,medium_airport,US,Moselle,31.4671, -89.337097
PIE,St. Petersburg Clearwater International Airport,medium_airport,US,Pinellas Park,27.9102, -82.687401
PIH,Pocatello Regional Airport,medium_airport,US,Pocatello,42.9098014831543, -112.59600067138672
PIM,Harris County Airport,small_airport,US,Pine Mountain,32.8406982422, -84.8824005127
PIR,Pierre Regional Airport,medium_airport,US,Pierre,44.38270187, -100.2860031
PIT,Pittsburgh International Airport,large_airport,US,Pittsburgh,40.49150085, -80.23290253
PKB,Mid Ohio Valley Regional Airport,medium_airport,US,Parkersburg (Williamstown),39.3451, -81.439201
PKD,Park Rapids Municipal Konshok Field,small_airport,US,Park Rapids,46.9006, -95.073095
PKF,Park Falls Municipal Airport,small_airport,US,Park Falls,45.955001831055, -90.42440032959
KPL,Kapal Airport,small_airport,PG,Kapal,-8.630184, 142.823756
PLK,M. Graham Clark Downtown Airport,small_airport,US,Branson / Hollister,36.62590027, -93.22889709
PLN,Pellston Regional Airport of Emmet County Airport,medium_airport,US,Pellston,45.57089996, -84.79669952
PLR,St Clair County Airport,small_airport,US,Pell City,33.558799743652, -86.249099731445
PMB,Pembina Municipal Airport,small_airport,US,Pembina,48.9425010681, -97.2407989502
PMD,Palmdale Regional Airport / USAF Plant 42 Airport,medium_airport,US,Palmdale,34.629398, -118.084999
PMH,Greater Portsmouth Regional Airport,small_airport,US,Portsmouth,38.8404998779, -82.84729766850002
PPM,Pompano Beach Airpark,small_airport,US,Pompano Beach,26.247100830078, -80.111099243164
PWY,Ralph Wenz Field,medium_airport,US,Pinedale,42.79550171, -109.8069992
PNC,Ponca City Regional Airport,medium_airport,US,Ponca City,36.73199844, -97.09980011
PNE,Northeast Philadelphia Airport,medium_airport,US,Philadelphia,40.081902, -75.010597
PNN,Princeton Municipal Airport,small_airport,US,Princeton,45.200698852539, -67.564399719238
PNS,Pensacola International Airport,medium_airport,US,Pensacola,30.4734, -87.1866
POB,Pope Field,medium_airport,US,Fort Bragg,35.170898, -79.014503
POC,Brackett Field,small_airport,US,La Verne,34.091598510742, -117.78199768066
POE,Polk Army Air Field,medium_airport,US,Fort Polk,31.0447998, -93.1917038
POF,Poplar Bluff Municipal Airport,small_airport,US,Poplar Bluff,36.773899078369, -90.324897766113
POU,Dutchess County Airport,medium_airport,US,Poughkeepsie,41.6265983581543, -73.88420104980469
POY,Powell Municipal Airport,small_airport,US,Powell,44.867198944092, -108.79299926758
PPA,Perry Lefors Field,small_airport,US,Pampa,35.612998962402, -100.99600219727
PPF,Tri-City Airport,small_airport,US,Parsons,37.32989883, -95.5062027
LPO,La Porte Municipal Airport,small_airport,US,La Porte,41.5724983215, -86.73449707030001
PQI,Presque Isle International Airport,medium_airport,US,Presque Isle,46.688999, -68.0448
PGL,Trent Lott International Airport,small_airport,US,Pascagoula,30.462799072266, -88.529197692871
KPR,Port Williams Seaplane Base,seaplane_base,US,Port Williams,58.4901008606, -152.582000732
PRB,Paso Robles Municipal Airport,medium_airport,US,Paso Robles,35.67290115, -120.6269989
PRC,Prescott International Airport - Ernest A. Love Field,medium_airport,US,Prescott,34.654499, -112.419998
PRO,Perry Municipal Airport,small_airport,US,Perry,41.82799911, -94.15989685
PRX,Cox Field,medium_airport,US,Paris,33.636600494385, -95.450798034668
PSC,Tri Cities Airport,medium_airport,US,Pasco,46.26470184326172, -119.11900329589844
PSF,Pittsfield Municipal Airport,small_airport,US,Pittsfield,42.4268, -73.2929
PSK,New River Valley Airport,small_airport,US,Dublin,37.137298583984, -80.678497314453
PSM,Portsmouth International at Pease Airport,medium_airport,US,Portsmouth,43.0778999329, -70.8233032227
PSN,Palestine Municipal Airport,small_airport,US,Palestine,31.779699325562, -95.706298828125
PGO,Stevens Field,small_airport,US,Pagosa Springs,37.28630066, -107.0559998
PSP,Palm Springs International Airport,medium_airport,US,Palm Springs,33.8297, -116.507004
PSX,Palacios Municipal Airport,small_airport,US,Palacios,28.727500915527, -96.250999450684
PTB,Dinwiddie County Airport,small_airport,US,Petersburg,37.183799743652, -77.507400512695
PTK,Oakland County International Airport,medium_airport,US,Pontiac,42.665500640869, -83.420097351074
PTN,Harry P Williams Memorial Airport,small_airport,US,Patterson,29.709499359131, -91.338996887207
PTT,Pratt Regional Airport,small_airport,US,Pratt,37.70159912, -98.74690247
PTV,Porterville Municipal Airport,small_airport,US,Porterville,36.029598236084, -119.06300354004
PTW,Heritage Field,small_airport,US,Pottstown,40.239601, -75.556702
PUB,Pueblo Memorial Airport,medium_airport,US,Pueblo,38.289101, -104.497002
PUC,Carbon County Regional/Buck Davis Field,small_airport,US,Price,39.61389923, -110.7509995
PUW,Pullman Moscow Regional Airport,medium_airport,US,Pullman/Moscow,46.7439, -117.110001
PVC,Provincetown Municipal Airport,small_airport,US,Provincetown,42.0718994141, -70.2213973999
PVD,Theodore Francis Green State Airport,large_airport,US,Warwick,41.725038, -71.425668
PVF,Placerville Airport,small_airport,US,Placerville,38.724201202393, -120.75299835205
PVU,Provo-Utah Lake International Airport,medium_airport,US,Provo,40.2192, -111.723
PVW,Hale County Airport,small_airport,US,Plainview,34.168098449707, -101.71700286865
PWA,Wiley Post Airport,small_airport,US,Oklahoma City,35.53419876, -97.64710236
PWD,Sher-Wood Airport,small_airport,US,Plentywood,48.790298461914, -104.53399658203
PWK,Chicago Executive Airport,medium_airport,US,Chicago/Prospect Heights/Wheeling,42.114222, -87.901494
PWM,Portland International Jetport,large_airport,US,Portland,43.646198, -70.309303
PWT,Bremerton National Airport,medium_airport,US,Bremerton,47.490200042725, -122.76499938965
KPY,Port Bailey Seaplane Base,seaplane_base,US,Port Bailey,57.930099487300005, -153.041000366
PYM,Plymouth Municipal Airport,small_airport,US,Plymouth,41.909, -70.728798
KQL,Kol Airport,small_airport,PG,Kol,-5.73116666667, 144.846
JCJ,Chuja Port Heliport,heliport,KR,"Chuja, Hach’uja-do (Chujado Islands)",33.941188, 126.324899
RAC,John H Batten Airport,small_airport,US,Racine,42.7606010437, -87.8152008057
RAL,Riverside Municipal Airport,medium_airport,US,Riverside,33.9519, -117.445
RAP,Rapid City Regional Airport,medium_airport,US,Rapid City,44.0452995300293, -103.05699920654297
RBD,Dallas Executive Airport,small_airport,US,Dallas,32.6809005737, -96.8682022095
RBG,Roseburg Regional Airport,small_airport,US,Roseburg,43.238800048799995, -123.356002808
RBL,Red Bluff Municipal Airport,medium_airport,US,Red Bluff,40.1506996155, -122.251998901
RBW,Lowcountry Regional Airport,small_airport,US,Walterboro,32.921001434299995, -80.6406021118
RCA,Ellsworth Air Force Base,medium_airport,US,Rapid City,44.14500046, -103.1039963
RCK,H H Coffield Regional Airport,small_airport,US,Rockdale,30.6315994263, -96.9897003174
RCR,Fulton County Airport,small_airport,US,Rochester,41.065601348899996, -86.18170166019999
RCT,Nartron Field,small_airport,US,Reed City,43.9000015259, -85.5167007446
RDD,Redding Municipal Airport,medium_airport,US,Redding,40.50899887, -122.2929993
RDG,Reading Regional Airport (Carl A Spaatz Field),medium_airport,US,Reading,40.378502, -75.965202
RDM,Roberts Field,medium_airport,US,Redmond,44.2541008, -121.1500015
RDR,Grand Forks Air Force Base,medium_airport,US,Grand Forks,47.961101532, -97.4011993408
RDU,Raleigh Durham International Airport,large_airport,US,Raleigh/Durham,35.877602, -78.787498
REO,Rome State Airport,small_airport,US,Rome,42.5777015686, -117.885002136
RFD,Chicago Rockford International Airport,medium_airport,US,Chicago/Rockford,42.1954, -89.097198
RFG,Rooke Field,small_airport,US,Refugio,28.2936, -97.322998
RHI,Rhinelander Oneida County Airport,medium_airport,US,Rhinelander,45.63119888305664, -89.46749877929688
RHV,Reid-Hillview Airport of Santa Clara County,small_airport,US,San Jose,37.332901001, -121.819000244
RIC,Richmond International Airport,large_airport,US,Richmond,37.50519943237305, -77.3197021484375
RIL,Garfield County Regional Airport,medium_airport,US,Rifle,39.526299, -107.726997
RIV,March Air Reserve Base,medium_airport,US,Riverside,33.880699, -117.259003
RIW,Central Wyoming Regional Airport,medium_airport,US,Riverton,43.064201, -108.459999
KRJ,Karawari Airstrip,small_airport,PG,Amboin,-4.59666666667, 143.5225
RKD,Knox County Regional Airport,small_airport,US,Rockland,44.06010056, -69.09919739
RKP,Aransas County Airport,small_airport,US,Rockport,28.0867996216, -97.0446014404
RKS,Southwest Wyoming Regional Airport,medium_airport,US,Rock Springs,41.5942, -109.065001
RKW,Rockwood Municipal Airport,small_airport,US,Rockwood,35.9222984314, -84.6896972656
RME,Griffiss International Airport,medium_airport,US,Rome,43.23379898, -75.40699768
RMG,Richard B Russell Airport,medium_airport,US,Rome,34.3506011963, -85.15799713130001
RNC,Warren County Memorial Airport,small_airport,US,Mc Minnville,35.69869995, -85.84380341
RND,Randolph Air Force Base,medium_airport,US,Universal City,29.529699, -98.2789
RNO,Reno Tahoe International Airport,large_airport,US,Reno,39.49909973144531, -119.76799774169922
RNT,Renton Municipal Airport,small_airport,US,Renton,47.4930992126, -122.216003418
ROA,Roanoke–Blacksburg Regional Airport,medium_airport,US,Roanoke,37.3255, -79.975403
ROC,Frederick Douglass Greater Rochester International Airport,medium_airport,US,Rochester,43.1189, -77.672401
ROG,Rogers Municipal Airport-Carter Field,small_airport,US,Rogers,36.37229919, -94.10690308
ROW,Roswell Air Center Airport,medium_airport,US,Roswell,33.301601, -104.530998
ROX,Roseau Municipal Rudy Billberg Field,small_airport,US,Roseau,48.85599899, -95.6969986
RIE,Rice Lake Regional Airport - Carl's Field,small_airport,US,Rice Lake,45.423024, -91.773127
RPX,Roundup Airport,small_airport,US,Roundup,46.475095, -108.541497
WBR,Roben Hood Airport,small_airport,US,Big Rapids,43.7225990295, -85.50409698490002
RQO,El Reno Regional Airport,small_airport,US,El Reno,35.47269821, -98.00579834
RRL,Merrill Municipal Airport,small_airport,US,Merrill,45.1988983154, -89.7128982544
RRT,Warroad International Memorial Airport,small_airport,US,Warroad,48.94139862, -95.3483963
RSL,Russell Municipal Airport,medium_airport,US,Russell,38.872100830078, -98.811798095703
RSN,Ruston Regional Airport,small_airport,US,Ruston,32.514187, -92.588517
RST,Rochester International Airport,medium_airport,US,Rochester,43.908298, -92.5
RSW,Southwest Florida International Airport,large_airport,US,Fort Myers,26.53619956970215, -81.75520324707031
RTN,Raton Municipal Airport / Crews Field,small_airport,US,Raton,36.741501, -104.501999
KRU,Kerau Airport,small_airport,PG,Gunim,-8.271612, 147.071899
SRW,Mid-Carolina Regional Airport,small_airport,US,Salisbury,35.645901, -80.520302
RUT,Rutland - Southern Vermont Regional Airport,medium_airport,US,Rutland,43.5294, -72.9496
RED,Mifflin County Airport,small_airport,US,Reedsville,40.6773986816, -77.6268005371
RVS,Richard Lloyd Jones Jr Airport,medium_airport,US,Tulsa,36.039600372314, -95.984596252441
RWF,Redwood Falls Municipal Airport,medium_airport,US,Redwood Falls,44.54719925, -95.08229828
RWI,Rocky Mount Wilson Regional Airport,medium_airport,US,Rocky Mount,35.856300354003906, -77.89189910888672
RWL,Rawlins Municipal Airport/Harvey Field,medium_airport,US,Rawlins,41.80559921, -107.1999969
RXE,Rexburg Madison County Airport,small_airport,US,Rexburg,43.8339, -111.805002
RNZ,Jasper County Airport,small_airport,US,Rensselaer,40.9478988647, -87.1826019287
AHM,Ashland Municipal Airport-Sumner Parker Field,small_airport,US,Ashland,42.190265, -122.660648
BDY,Bandon State Airport,small_airport,US,Bandon,43.08649826, -124.4079971
SUO,Sunriver Airport,small_airport,US,Sunriver,43.8763008118, -121.45300293
MDJ,Madras Municipal Airport,small_airport,US,Madras,44.67020035, -121.1549988
PRZ,Prineville Airport,small_airport,US,Prineville,44.286998748779, -120.90399932861
IDH,Idaho County Airport,small_airport,US,Grangeville,45.9426, -116.123001
SAA,Shively Field,small_airport,US,Saratoga,41.444901, -106.823997
SAC,Sacramento Executive Airport,medium_airport,US,Sacramento,38.5125007629, -121.492996216
SAD,Safford Regional Airport,small_airport,US,Safford,32.85480118, -109.6350021
SAF,Santa Fe Municipal Airport,medium_airport,US,Santa Fe,35.6171, -106.088997
SAN,San Diego International Airport,large_airport,US,San Diego,32.7336006165, -117.190002441
SAR,Sparta Community Airport - Hunter Field,small_airport,US,Sparta,38.148899, -89.6987
SAT,San Antonio International Airport,large_airport,US,San Antonio,29.533701, -98.469803
SAV,Savannah Hilton Head International Airport,large_airport,US,Savannah,32.12760162, -81.20210266
MQT,Marquette/Sawyer International Airport,medium_airport,US,Gwinn,46.3536, -87.395401
SBA,Santa Barbara Municipal Airport,medium_airport,US,Santa Barbara,34.42620087, -119.8399963
SBD,San Bernardino International Airport,medium_airport,US,San Bernardino,34.095402, -117.235001
SBM,Sheboygan County Memorial Airport,small_airport,US,Sheboygan,43.76959991, -87.85140228
SBN,South Bend Regional Airport,medium_airport,US,South Bend,41.708698, -86.317299
SBP,San Luis County Regional Airport,medium_airport,US,San Luis Obispo,35.236801147499996, -120.641998291
SBS,Steamboat Springs Bob Adams Field,small_airport,US,Steamboat Springs,40.5163002, -106.8659973
SBX,Shelby Airport,small_airport,US,Shelby,48.5406990051, -111.871002197
SBY,Salisbury Ocean City Wicomico Regional Airport,medium_airport,US,Salisbury,38.34049987792969, -75.51029968261719
SCB,Scribner State Airport,small_airport,US,Scribner,41.610298156738, -96.629898071289
SCH,Schenectady County Airport,medium_airport,US,Schenectady,42.852500915527, -73.928901672363
SCK,Stockton Metropolitan Airport,medium_airport,US,Stockton,37.894199371338, -121.2379989624
SDF,Louisville Muhammad Ali International Airport,large_airport,US,Louisville,38.1744, -85.736
SCF,Scottsdale Airport,small_airport,US,Scottsdale,33.622898101807, -111.91100311279
SDM,Brown Field Municipal Airport,medium_airport,US,San Diego,32.572639, -116.980019
SDY,Sidney - Richland Regional Airport,medium_airport,US,Sidney,47.706902, -104.193001
SEA,Seattle–Tacoma International Airport,large_airport,US,Seattle,47.449162, -122.311134
SEE,Gillespie Field,small_airport,US,San Diego/El Cajon,32.826198577881, -116.97200012207
SEF,Sebring Regional Airport,small_airport,US,Sebring,27.45639992, -81.3423996
SEG,Penn Valley Airport,small_airport,US,Selinsgrove,40.820598602295, -76.863899230957
SEM,Craig Field,small_airport,US,Selma,32.343898773193, -86.987800598145
SEP,Stephenville Clark Regional Airport,small_airport,US,Stephenville,32.215302, -98.177696
SER,Freeman Municipal Airport,small_airport,US,Seymour,38.923599243164, -85.907402038574
SDX,Sedona Airport,small_airport,US,Sedona,34.848598480225, -111.78800201416
SFB,Orlando Sanford International Airport,large_airport,US,Orlando,28.777599334716797, -81.23750305175781
SFF,Felts Field,medium_airport,US,Spokane,47.682899, -117.321925
SFM,Sanford Seacoast Regional Airport,small_airport,US,Sanford,43.393901824951, -70.708000183105
SFO,San Francisco International Airport,large_airport,US,San Francisco,37.61899948120117, -122.375
SFZ,North Central State Airport,small_airport,US,Pawtucket,41.9207992554, -71.49140167239999
SGF,Springfield Branson National Airport,medium_airport,US,Springfield,37.245701, -93.388603
SGH,Springfield-Beckley Municipal Airport,medium_airport,US,Springfield,39.840301513672, -83.840202331543
UST,Northeast Florida Regional Airport,medium_airport,US,St Augustine,29.9592, -81.339798
SGR,Sugar Land Regional Airport,medium_airport,US,Houston,29.622299194336, -95.65650177002
SGT,Stuttgart Municipal Airport / Carl Humphrey Field,small_airport,US,Stuttgart,34.599499, -91.574997
SGU,St George Regional Airport,medium_airport,US,St George,37.036389, -113.510306
SHD,Shenandoah Valley Regional Airport,medium_airport,US,Weyers Cave,38.263802, -78.8964
SHN,Sanderson Field,small_airport,US,Shelton,47.233600616455, -123.14800262451
SHR,Sheridan County Airport,medium_airport,US,Sheridan,44.76919937133789, -106.9800033569336
SHV,Shreveport Regional Airport,medium_airport,US,Shreveport,32.446602, -93.8256
SIK,Sikeston Memorial Municipal Airport,small_airport,US,Sikeston,36.898899078369, -89.561798095703
SIV,Sullivan County Airport,small_airport,US,Sullivan,39.1147, -87.448303
SJC,Norman Y. Mineta San Jose International Airport,large_airport,US,San Jose,37.362452, -121.929188
SJN,St Johns Industrial Air Park,small_airport,US,St Johns,34.51860046, -109.3789978
SJT,San Angelo Regional Mathis Field,medium_airport,US,San Angelo,31.35770034790039, -100.49600219726562
SKA,Fairchild Air Force Base,medium_airport,US,Spokane,47.615101, -117.655998
